datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2010-06-07 12:00:00,1.748,1.083,0.490,3.056,0.490,-1.039,-2.533,-0.091,-2.533,6.958,-7.418,-0.651,-0.407,-1.077,0.532,0.852,-13.238,0.095,2.686,1.043,0.391,0.461,0.442,0.411,0.526,1.480,0.603,1.273,1.266,0.655,0.663,0.667,0.667,1.006,0.991,0.956,0.977,1.035,-1.598,-0.906,-0.050,-0.950,-2.518,0.736,1.019,0.823,0.617,0.850,0.563,1.525,1.536,1.536,1.577,1.587,1.560,1.575,1.580,0.884,20.172,23.024,0.863,0.346,0.472,0.462,0.445,36.455,4.221,-3.111,0.000,202.756,66.344
2010-06-07 12:30:00,1.747,1.083,0.458,3.054,0.458,-3.763,-2.453,-0.069,-1.717,7.595,-7.036,-0.648,-0.385,-0.440,0.518,0.879,-14.400,0.117,2.761,1.047,0.397,0.465,0.443,0.414,0.611,1.655,0.535,1.296,1.308,0.656,0.663,0.858,0.858,1.009,0.993,0.956,0.977,1.034,-1.053,-0.889,-0.043,-0.927,-2.642,0.718,0.747,0.839,0.607,0.846,0.562,1.525,1.539,1.562,1.581,1.587,1.566,1.582,1.587,0.841,0.087,14.952,0.980,0.512,0.502,0.417,0.418,20.889,7.259,5.676,0.000,203.177,66.518
2010-06-07 13:00:00,1.740,1.079,0.435,3.042,0.435,21.714,-2.064,-0.064,-1.700,14.672,-6.664,-0.623,-0.428,-0.274,0.548,0.202,-9.359,0.120,2.840,1.052,0.387,0.470,0.445,0.417,0.578,1.404,0.439,1.338,1.347,0.657,0.664,1.047,1.047,1.009,0.996,0.956,0.976,1.034,-1.826,-0.846,-0.037,-0.886,-2.623,0.532,0.764,0.821,0.603,0.844,0.561,1.525,1.539,1.569,1.574,1.587,1.570,1.582,1.589,0.819,1.141,23.268,0.915,0.335,0.507,0.434,0.425,2.075,3.153,4.286,0.000,203.307,66.828
2010-06-07 13:30:00,1.753,1.087,0.451,3.063,0.451,-0.946,-3.437,-0.191,-2.954,7.357,-6.357,-0.626,-0.366,-0.234,0.484,3.492,23.969,-0.025,2.923,1.056,0.325,0.473,0.444,0.419,0.592,1.852,0.352,1.415,1.409,0.656,0.663,1.198,1.198,1.010,0.998,0.956,0.976,1.034,-1.739,-0.835,-0.037,-0.878,-2.654,0.944,0.800,0.780,0.602,0.840,0.560,1.525,1.539,1.574,1.574,1.587,1.575,1.582,1.587,0.705,3.562,8.925,0.875,0.419,0.438,0.395,0.407,-1.718,4.294,2.143,0.000,202.794,66.199
2010-06-07 14:00:00,1.752,1.087,0.473,3.062,0.473,-0.390,-3.555,-0.167,-2.697,5.949,-6.083,-0.659,-0.229,-0.225,0.569,2.206,15.500,-0.003,3.009,1.060,0.326,0.474,0.442,0.421,0.614,3.433,0.369,1.490,1.489,0.652,0.661,1.370,1.370,1.010,1.000,0.955,0.976,1.033,-0.683,-0.843,-0.039,-0.880,-2.796,1.297,0.891,0.831,0.596,0.840,0.561,1.525,1.539,1.574,1.578,1.573,1.582,1.588,1.588,0.690,3.065,9.123,0.793,0.317,0.493,0.390,0.443,3.286,3.958,12.676,0.000,202.635,66.170
2010-06-07 14:30:00,1.769,1.097,0.470,3.093,0.470,-0.151,3.991,-0.167,-3.620,4.100,-5.974,-0.747,-0.091,-0.193,0.145,0.717,2.100,0.018,3.098,1.064,0.342,0.471,0.441,0.421,0.547,25.626,0.533,1.546,1.580,0.647,0.658,1.546,1.546,1.009,1.002,0.955,0.975,1.033,-0.301,-0.910,-0.042,-0.877,-3.140,1.118,0.938,0.850,0.592,0.839,0.560,1.525,1.539,1.574,1.588,1.578,1.593,1.597,1.597,0.179,0.394,2.619,0.857,0.362,0.501,0.389,0.400,-0.520,-6.200,-13.606,0.000,202.700,65.542
2010-06-07 15:00:00,1.760,1.093,0.450,3.076,0.450,-0.285,2.041,-0.147,-2.786,5.195,-5.992,-0.964,0.056,-0.163,0.061,1.874,1.367,0.019,3.187,1.069,0.383,0.466,0.437,0.421,0.561,5.678,1.109,1.601,1.679,0.640,0.654,1.777,1.777,1.008,1.005,0.955,0.975,1.033,-0.091,-1.087,-0.048,-0.928,-3.971,0.778,0.857,0.851,0.599,0.837,0.556,1.525,1.539,1.574,1.585,1.584,1.599,1.602,1.602,0.052,1.212,2.502,0.662,0.359,0.574,0.376,0.408,-0.130,1.056,1.463,0.000,202.962,65.987
2010-06-07 15:30:00,1.772,1.099,0.431,3.097,0.431,-0.084,1.369,-0.124,-2.337,4.855,-6.054,-1.319,0.033,-0.133,-0.100,0.846,1.010,0.095,3.279,1.073,0.368,0.465,0.433,0.421,0.670,2.997,2.706,1.690,1.824,0.632,0.650,2.062,2.062,1.006,1.008,0.955,0.974,1.030,-0.079,-1.445,-0.053,-0.979,-5.154,0.764,1.004,0.730,0.592,0.828,0.551,1.525,1.552,1.574,1.590,1.584,1.600,1.602,1.602,-0.091,0.825,1.834,0.984,0.246,0.310,0.292,0.404,-8.810,1.107,2.057,0.000,203.289,65.648
2010-06-08 09:30:00,1.752,1.085,0.406,3.062,0.406,-0.168,3.063,-0.152,-0.761,15.672,-6.033,-1.496,-0.141,-0.136,-1.287,0.659,1.397,0.029,3.328,1.075,0.359,0.465,0.433,0.422,0.663,1.847,2.783,1.690,1.844,0.629,0.649,2.162,2.162,1.005,1.009,0.955,0.974,1.030,-0.122,-1.614,-0.055,-0.951,-5.542,0.752,1.035,0.697,0.587,0.826,0.550,1.525,1.563,1.575,1.583,1.584,1.601,1.602,1.602,-0.706,0.715,1.875,0.568,0.424,0.593,0.539,0.505,-44.385,1.208,-inf,0.000,203.251,66.378
2010-06-08 10:00:00,1.767,1.096,0.404,3.088,0.404,0.287,0.942,-0.388,-1.593,7.944,-6.297,-2.157,-0.202,-0.044,-0.167,2.163,0.927,-0.208,3.429,1.079,0.404,0.468,0.432,0.422,0.576,4.620,3.216,1.717,1.869,0.627,0.648,2.325,2.325,1.005,1.010,0.956,0.973,1.030,-0.087,-2.562,-0.060,-0.918,-5.417,0.978,1.038,0.744,0.569,0.818,0.548,1.525,1.569,1.583,1.583,1.586,1.597,1.597,1.597,-0.190,1.462,1.247,0.430,0.474,0.484,0.466,0.419,-1.338,0.685,-6.000,0.000,201.439,65.238
2010-06-08 10:30:00,1.783,1.106,0.370,3.116,0.370,-0.007,0.897,-0.182,-1.936,7.860,-6.764,-5.628,0.225,0.114,-0.320,0.576,0.934,0.143,3.531,1.083,0.476,0.469,0.429,0.421,0.594,23.607,3.879,1.739,1.908,0.625,0.646,2.528,2.528,1.004,1.012,0.956,0.973,1.029,0.038,-9.921,-0.067,-0.918,-5.818,0.972,0.989,0.733,0.546,0.812,0.546,1.525,1.575,1.583,1.584,1.598,1.610,1.610,1.610,-0.287,0.837,1.227,0.690,0.611,0.437,0.416,0.383,9.444,1.548,-133.500,0.000,202.242,64.914
2010-06-08 11:00:00,1.787,1.108,0.370,3.121,0.370,0.196,0.894,-0.402,-2.079,8.313,-7.365,10.039,0.268,0.206,-0.332,-1.313,0.919,-0.020,3.635,1.087,0.474,0.470,0.426,0.420,0.650,32.959,5.211,1.802,1.978,0.623,0.645,2.751,2.751,1.005,1.014,0.957,0.972,1.029,0.075,5.465,-0.074,-0.918,-6.048,0.867,0.928,0.753,0.536,0.814,0.544,1.525,1.575,1.583,1.599,1.601,1.613,1.613,1.613,-0.326,-1.170,1.154,0.735,0.509,0.500,0.468,0.435,2.824,1.128,3.742,0.000,201.831,64.662
2010-06-08 11:30:00,1.779,1.102,0.417,3.107,0.417,0.265,1.105,-0.897,-1.637,9.770,-8.114,3.350,0.218,0.205,-0.249,-0.551,1.057,-0.252,3.740,1.092,0.457,0.473,0.426,0.419,0.713,4.760,11.067,1.933,2.047,0.620,0.644,2.892,2.892,1.006,1.015,0.957,0.972,1.029,0.100,2.343,-0.088,-0.911,-6.300,1.471,0.925,0.821,0.528,0.838,0.544,1.525,1.575,1.583,1.611,1.601,1.613,1.613,1.616,-0.308,-0.740,0.927,1.118,0.338,0.473,0.452,0.416,-0.418,-1.934,-1.211,0.000,201.897,64.972
2010-06-08 12:00:00,1.784,1.106,0.459,3.117,0.459,0.240,1.030,-1.148,-1.151,5.843,-8.902,2.142,0.224,0.227,-0.283,0.634,0.988,-0.552,3.846,1.096,0.448,0.475,0.426,0.419,0.708,5.265,-12.600,2.112,2.122,0.618,0.642,3.017,3.017,1.005,1.017,0.957,0.972,1.028,0.137,1.648,-0.101,-0.872,-6.300,2.235,1.063,0.869,0.522,0.842,0.545,1.525,1.575,1.583,1.606,1.601,1.613,1.613,1.613,-0.312,0.760,0.899,0.983,0.392,0.493,0.469,0.436,0.185,-1.219,-1.164,0.000,202.055,64.832
2010-06-08 12:30:00,1.797,1.114,0.477,3.140,0.477,0.150,0.769,-2.296,-1.247,5.230,-10.192,1.541,0.138,0.225,-0.454,-2.997,0.758,-2.042,3.959,1.100,0.438,0.478,0.427,0.418,0.948,135.910,-2.432,2.348,2.216,0.616,0.641,3.151,3.151,1.007,1.019,0.958,0.972,1.028,0.150,1.220,-0.119,-0.838,-6.300,1.889,1.119,0.917,0.519,0.845,0.544,1.525,1.575,1.584,1.608,1.603,1.615,1.615,1.620,-0.507,-4.620,0.746,1.935,0.449,0.522,0.433,0.401,0.298,-3.586,-33.800,0.000,202.597,64.522
2010-06-08 13:00:00,1.810,1.122,0.463,3.161,0.463,0.094,0.627,9.593,-1.561,3.830,-12.319,1.128,0.001,0.192,-0.479,-1.794,0.646,0.303,4.064,1.104,0.458,0.480,0.427,0.416,1.191,51.898,-0.561,2.720,2.343,0.612,0.639,3.437,3.437,1.008,1.021,0.959,0.972,1.027,0.104,0.939,-0.143,-0.814,-7.471,1.086,1.140,0.944,0.510,0.841,0.543,1.525,1.578,1.603,1.618,1.614,1.626,1.626,1.632,-0.586,-1.514,0.827,2.901,0.707,0.511,0.429,0.403,0.781,-12.553,34.000,0.000,202.822,64.160
2010-06-08 13:30:00,1.804,1.118,0.470,3.150,0.470,-0.016,0.754,-4.119,-1.431,4.432,-15.372,0.904,-0.099,0.096,-0.356,1.191,0.760,0.265,4.177,1.108,0.458,0.483,0.428,0.415,1.163,6.691,0.184,3.309,2.500,0.609,0.637,3.733,3.733,1.008,1.023,0.959,0.972,1.027,0.050,0.777,-0.165,-0.780,-8.533,1.000,1.355,0.964,0.498,0.841,0.543,1.525,1.583,1.610,1.628,1.614,1.626,1.629,1.636,-0.448,1.725,0.843,2.177,0.518,0.476,0.407,0.392,0.963,-3.574,6.200,0.000,202.850,64.387
2010-06-08 14:00:00,1.792,1.112,0.471,3.131,0.471,-0.059,0.882,-1.415,-1.389,5.433,-20.196,0.768,-0.164,0.000,-0.238,0.006,0.837,-0.013,4.280,1.113,0.446,0.488,0.429,0.414,1.069,4.217,0.618,4.478,2.685,0.607,0.636,4.005,4.005,1.007,1.024,0.960,0.972,1.027,0.038,0.672,-0.194,-0.742,-9.286,1.204,1.455,0.963,0.487,0.843,0.542,1.525,1.583,1.610,1.621,1.614,1.626,1.630,1.634,-0.332,-0.007,0.808,1.599,0.330,0.618,0.431,0.425,-0.602,-6.605,-12.487,0.000,202.794,64.769
2010-06-08 14:30:00,1.776,1.101,0.461,3.103,0.461,5.938,0.814,-0.349,-0.617,12.361,-26.231,0.692,-0.611,-0.132,-0.431,0.420,0.626,0.472,4.387,1.117,0.404,0.492,0.432,0.413,1.024,2.167,0.748,6.773,2.929,0.604,0.634,4.387,4.387,1.007,1.025,0.961,0.971,1.026,-0.046,0.613,-0.216,-0.692,-8.733,1.016,1.211,0.970,0.481,0.838,0.541,1.525,1.584,1.605,1.605,1.614,1.626,1.631,1.632,-0.442,0.522,0.706,1.212,0.343,0.811,0.502,0.390,-0.301,-9.603,10.174,0.000,203.588,65.619
2010-06-08 15:00:00,1.759,1.091,0.419,3.072,0.419,0.811,1.208,-0.297,-0.588,21.173,-33.704,0.663,0.589,-0.352,-0.434,0.234,0.992,0.281,4.502,1.121,0.374,0.497,0.437,0.412,0.814,1.311,0.944,8.278,2.864,0.602,0.633,4.231,4.231,1.005,1.026,0.961,0.971,1.026,-0.985,0.584,-0.233,-0.600,-7.706,0.781,0.952,0.968,0.463,0.828,0.536,1.525,1.584,1.591,1.591,1.614,1.626,1.632,1.622,-0.477,0.312,0.941,1.037,0.326,0.647,0.480,0.394,-10.286,0.892,1.104,0.000,203.242,66.166
2010-06-08 15:30:00,1.777,1.103,0.425,3.103,0.425,-1.118,0.973,-0.779,-0.787,5.968,-44.272,0.626,0.342,-1.715,-0.173,5.306,0.761,0.431,4.614,1.125,0.375,0.498,0.444,0.410,0.937,1.701,1.000,-148.000,3.446,0.600,0.631,4.432,4.432,1.003,1.026,0.961,0.971,1.025,-6.750,0.569,-0.269,-0.553,-7.389,0.809,0.911,1.090,0.430,0.829,0.535,1.525,1.584,1.591,1.591,1.614,1.626,1.636,1.603,-0.297,-2.670,0.720,1.087,0.572,0.311,0.334,0.362,0.144,-71.500,10.769,0.000,203.466,65.566
2010-06-09 09:30:00,1.768,1.095,0.742,3.087,0.742,0.304,1.618,-0.282,-0.619,5.783,-52.506,0.603,0.287,3.594,-0.047,-3.291,1.261,0.648,4.667,1.127,0.377,0.497,0.446,0.410,0.840,1.649,1.000,-99.000,3.446,0.599,0.631,4.502,4.502,1.001,1.026,0.961,0.971,1.025,-0.319,0.567,-0.289,-0.548,-7.882,1.019,0.922,1.135,0.433,0.824,0.535,1.525,1.588,1.591,1.591,1.614,1.626,1.636,1.611,-0.024,-3.938,0.994,1.208,0.327,0.574,0.597,0.527,0.108,77.500,-2.884,0.000,202.859,65.711
2010-06-09 10:00:00,1.772,1.100,0.693,3.095,0.693,4.050,1.188,-0.134,-0.667,5.216,-95.542,0.584,0.192,0.549,-0.017,6.912,1.090,0.577,4.786,1.132,0.397,0.495,0.447,0.412,0.670,1.342,1.014,-43.000,3.620,0.597,0.630,4.475,4.475,0.998,1.027,0.961,0.971,1.025,0.031,0.578,-0.298,-0.522,-9.786,1.444,0.958,1.181,0.436,0.821,0.535,1.525,1.591,1.591,1.600,1.614,1.626,1.628,1.607,0.041,2.328,1.200,0.932,0.274,0.467,0.471,0.434,0.752,1.149,4.929,0.000,202.196,65.334
2010-06-09 10:30:00,1.748,1.086,0.652,3.053,0.652,-0.100,1.576,-0.018,-0.691,5.592,inf,0.584,-0.152,0.235,-0.024,-2.212,1.398,0.531,4.903,1.136,0.330,0.493,0.448,0.412,0.563,0.968,0.995,-44.143,3.729,0.596,0.629,3.504,3.504,0.996,1.026,0.962,0.970,1.023,0.279,0.589,-0.294,-0.488,-10.692,1.247,0.892,1.230,0.444,0.812,0.534,1.525,1.591,1.591,1.589,1.614,1.629,1.618,1.601,0.106,-4.599,1.381,0.888,0.397,0.412,0.411,0.381,-0.438,1.551,4.211,0.000,201.999,66.170
2010-06-09 11:00:00,1.742,1.081,0.486,3.042,0.486,0.216,1.979,0.062,-0.516,6.699,154.433,0.640,-0.156,0.097,-0.426,0.388,1.515,0.541,5.026,1.140,0.288,0.488,0.447,0.412,0.544,0.761,0.976,-80.250,3.746,0.592,0.627,2.104,2.104,0.992,1.024,0.962,0.970,1.023,0.122,0.621,-0.250,-0.445,-10.846,0.734,0.881,1.164,0.443,0.801,0.531,1.525,1.579,1.579,1.571,1.614,1.629,1.606,1.601,0.014,0.388,1.694,0.716,0.315,0.453,0.448,0.433,0.500,1.574,2.492,0.000,202.644,66.610
2010-06-09 11:30:00,1.722,1.068,0.364,3.006,0.364,0.158,5.543,0.079,-0.412,16.317,93.120,0.719,-0.050,-0.009,0.621,0.732,2.582,0.487,5.156,1.144,0.284,0.481,0.445,0.412,0.518,0.680,0.964,33.400,3.740,0.587,0.624,1.572,1.572,0.990,1.021,0.962,0.970,1.022,0.091,0.666,-0.178,-0.402,-11.077,0.411,0.914,1.021,0.437,0.787,0.526,1.525,1.562,1.562,1.556,1.614,1.629,1.604,1.584,0.868,0.791,2.403,0.738,0.267,0.412,0.437,0.408,-0.308,4.840,-2.856,0.000,202.644,67.422
2010-06-09 12:00:00,1.722,1.068,0.327,3.007,0.327,0.094,5.958,0.007,-0.407,13.648,80.655,0.848,-0.033,-0.074,-0.000,-0.691,2.608,0.416,5.280,1.149,0.283,0.473,0.443,0.411,0.477,0.604,0.977,11.633,3.636,0.581,0.620,1.285,1.285,0.988,1.018,0.962,0.970,1.022,0.076,0.718,-0.125,-0.367,-10.429,0.362,0.940,0.933,0.434,0.779,0.524,1.525,1.562,1.561,1.556,1.614,1.629,1.604,1.569,3.783,-0.568,2.363,0.665,0.252,0.420,0.443,0.417,1.195,3.219,-4.729,0.000,202.513,67.355
2010-06-09 12:30:00,1.729,1.074,0.322,3.019,0.322,0.015,3.671,0.018,-0.366,10.079,67.129,1.090,-0.031,-0.113,2.677,0.070,2.146,0.474,5.437,1.153,0.287,0.465,0.440,0.409,0.506,0.643,1.026,7.300,3.568,0.574,0.617,1.103,1.103,0.987,1.016,0.962,0.970,1.020,0.055,0.794,-0.086,-0.336,-9.867,0.469,0.796,0.901,0.434,0.776,0.523,1.525,1.562,1.559,1.556,1.614,1.629,1.601,1.560,1.431,-0.027,1.858,0.685,0.223,0.431,0.413,0.373,1.554,5.595,6.571,0.000,202.672,67.142
2010-06-09 13:00:00,1.737,1.076,0.317,3.032,0.317,-0.047,2.369,-0.016,-0.536,6.680,50.223,1.570,-0.032,-0.110,0.492,-0.048,1.685,0.472,5.592,1.157,0.279,0.456,0.438,0.406,0.521,0.703,1.256,5.250,3.471,0.568,0.613,0.971,0.971,0.987,1.013,0.962,0.969,1.020,0.022,0.897,-0.058,-0.311,-8.765,0.770,0.663,0.892,0.434,0.769,0.521,1.525,1.562,1.556,1.558,1.614,1.626,1.601,1.569,0.724,-0.142,1.598,0.657,0.401,0.420,0.402,0.364,-3.804,2.607,4.342,0.000,202.579,66.818
2010-06-09 13:30:00,1.722,1.068,0.295,3.005,0.295,0.008,6.556,0.019,-0.386,8.728,43.917,3.094,-0.030,-0.062,0.344,-4.009,2.540,0.454,5.754,1.161,0.274,0.447,0.435,0.402,0.511,0.627,1.650,4.062,3.382,0.563,0.610,0.865,0.865,0.986,1.009,0.963,0.969,1.019,-0.008,1.043,-0.036,-0.288,-7.947,0.634,0.546,0.841,0.432,0.759,0.519,1.525,1.559,1.554,1.554,1.614,1.625,1.584,1.569,0.195,-1.223,2.197,0.595,0.311,0.347,0.360,0.344,-2.309,4.711,3.238,0.000,202.896,67.514
2010-06-09 14:00:00,1.725,1.070,0.288,3.011,0.288,0.115,8.268,0.075,-0.292,9.152,40.701,-303.000,0.049,-0.028,0.950,3.813,2.360,0.571,5.926,1.166,0.280,0.439,0.432,0.398,0.580,0.721,2.333,3.388,3.284,0.557,0.606,0.824,0.824,0.988,1.007,0.962,0.968,1.019,0.014,1.253,-0.014,-0.264,-7.600,0.593,0.558,0.812,0.431,0.754,0.517,1.525,1.559,1.557,1.557,1.614,1.614,1.569,1.568,1.335,3.387,1.867,0.634,0.254,0.365,0.367,0.363,-8.222,4.654,14.475,0.000,203.410,67.548
2010-06-09 14:30:00,1.696,1.053,0.233,2.961,0.233,-0.046,-2.678,0.041,-0.162,-26.386,45.952,-2.705,0.114,0.020,0.220,0.729,58.286,0.456,6.125,1.170,0.238,0.429,0.427,0.394,0.495,0.552,4.903,2.821,3.117,0.551,0.602,0.774,0.774,0.989,1.003,0.962,0.967,1.018,0.022,1.600,0.002,-0.236,-6.652,0.374,0.542,0.693,0.421,0.733,0.509,1.525,1.531,1.530,1.530,1.614,1.604,1.568,1.562,0.227,0.712,6.481,0.488,0.211,0.352,0.389,0.332,1.913,3.000,3.868,0.000,203.317,68.674
2010-06-09 15:00:00,1.698,1.053,0.233,2.963,0.233,0.061,-4.611,0.045,-0.128,239.700,52.130,-1.502,0.099,0.075,0.252,0.269,5.907,0.425,6.338,1.175,0.239,0.422,0.424,0.390,0.499,0.556,-81.000,2.410,2.920,0.544,0.598,0.724,0.724,0.990,1.000,0.963,0.968,1.018,-0.004,2.070,0.010,-0.211,-6.458,0.405,0.602,0.687,0.422,0.728,0.508,1.525,1.528,1.528,1.528,1.614,1.604,1.569,1.554,0.240,0.072,4.005,0.453,0.215,0.402,0.439,0.338,0.519,0.838,1.247,0.000,203.541,68.689
2010-06-09 15:30:00,1.698,1.054,0.240,2.964,0.240,-0.014,2.478,0.024,-0.032,10.474,47.663,-1.040,0.104,0.122,0.073,-0.198,1.682,0.404,6.567,1.179,0.240,0.416,0.423,0.388,0.491,0.546,-5.452,2.110,2.772,0.537,0.594,0.693,0.693,0.990,0.997,0.962,0.967,1.017,-0.010,2.527,0.019,-0.182,-6.038,1.190,0.751,0.629,0.440,0.717,0.506,1.525,1.528,1.528,1.528,1.614,1.604,1.569,1.539,0.008,0.050,2.011,0.501,0.327,0.261,0.306,0.329,2.183,1.525,3.495,0.000,203.382,68.626
2010-06-10 09:30:00,1.680,1.042,0.253,2.931,0.253,-0.077,4.654,0.067,-0.438,4.225,43.505,-0.875,0.078,0.115,-0.261,2.731,2.933,0.478,6.698,1.182,0.252,0.413,0.421,0.386,0.359,0.386,-5.516,2.105,2.772,0.533,0.591,0.661,0.661,0.990,0.995,0.962,0.967,1.017,-0.011,2.780,0.023,-0.180,-6.320,1.271,0.800,0.591,0.436,0.710,0.504,1.525,1.522,1.522,1.522,1.614,1.601,1.567,1.535,-0.318,2.420,1.980,0.817,0.257,0.479,0.520,0.464,2.360,1.557,4.195,0.000,202.364,69.037
2010-06-10 10:00:00,1.713,1.063,0.236,2.988,0.236,-0.215,1.144,-0.009,-0.620,2.536,27.492,-0.759,-0.142,0.094,0.015,1.474,1.297,0.543,6.979,1.187,0.244,0.412,0.419,0.383,0.279,0.358,-5.294,2.085,2.693,0.526,0.587,0.579,0.579,0.990,0.992,0.963,0.966,1.016,-0.069,2.701,0.028,-0.181,-8.526,1.212,0.888,0.543,0.442,0.689,0.499,1.519,1.522,1.522,1.521,1.614,1.598,1.549,1.546,-0.041,1.732,1.293,1.042,0.263,0.497,0.448,0.414,-0.584,1.020,1.216,0.000,201.345,67.384
2010-06-10 10:30:00,1.707,1.059,0.257,2.979,0.257,-0.211,1.120,0.006,-0.551,2.679,18.850,-0.686,-12.780,0.000,-0.243,0.558,1.282,0.513,7.282,1.192,0.230,0.415,0.418,0.382,0.276,0.352,-5.543,2.048,2.579,0.521,0.584,0.520,0.520,0.991,0.988,0.963,0.965,1.016,-0.123,2.442,0.029,-0.176,-13.917,1.399,1.042,0.510,0.453,0.674,0.497,1.521,1.522,1.522,1.534,1.614,1.577,1.547,1.547,-0.286,0.902,1.308,1.003,0.311,0.450,0.407,0.375,-1.052,1.392,1.307,0.000,201.411,67.611
2010-06-10 11:00:00,1.708,1.059,0.269,2.979,0.269,-0.620,1.193,0.012,-0.599,2.647,14.955,-0.669,7.932,-0.156,-0.089,-7.707,1.332,0.547,7.613,1.196,0.242,0.417,0.417,0.382,0.243,0.312,-6.176,2.038,2.457,0.520,0.583,0.457,0.457,0.992,0.987,0.964,0.965,1.015,-0.170,2.181,0.027,-0.175,-34.200,1.949,1.264,0.516,0.458,0.662,0.497,1.520,1.522,1.522,1.533,1.614,1.559,1.547,1.547,-0.122,2.664,1.311,1.015,0.215,0.504,0.449,0.432,-0.549,1.470,1.309,0.000,201.439,67.616
2010-06-10 11:30:00,1.710,1.061,0.288,2.984,0.288,9.842,1.081,-0.099,-0.734,2.434,12.124,-0.704,3.177,-0.651,-0.387,0.816,1.283,0.385,8.007,1.201,0.239,0.422,0.418,0.382,0.200,0.264,-8.143,2.033,2.386,0.520,0.582,0.385,0.385,0.994,0.986,0.964,0.964,1.015,-0.450,1.825,0.021,-0.180,43.750,2.207,1.385,0.559,0.462,0.652,0.496,1.519,1.522,1.522,1.533,1.614,1.556,1.544,1.544,-0.313,1.422,1.479,0.852,0.183,0.495,0.443,0.400,0.322,-4.605,-1.994,0.000,200.897,67.330
2010-06-10 12:00:00,1.722,1.068,0.269,3.003,0.269,1.862,0.911,-0.171,-0.526,2.163,9.948,-0.779,0.867,-22.062,-0.427,0.137,1.094,0.410,8.414,1.206,0.244,0.429,0.419,0.381,0.261,0.346,35.000,2.170,2.514,0.521,0.582,0.334,0.334,0.996,0.985,0.965,0.964,1.015,-3.250,1.476,0.012,-0.181,11.933,1.296,1.276,0.571,0.461,0.628,0.493,1.521,1.522,1.521,1.541,1.614,1.556,1.553,1.553,-0.267,0.073,1.331,0.854,0.231,0.523,0.446,0.415,0.385,-4.368,-2.304,0.000,201.121,66.968
2010-06-10 12:30:00,1.770,1.098,0.246,3.087,0.246,0.206,0.579,-0.338,-0.283,1.661,8.185,-0.920,0.284,0.793,-2.507,-0.869,0.717,0.627,8.865,1.212,0.232,0.435,0.418,0.381,0.575,0.923,5.674,2.296,2.677,0.519,0.581,0.316,0.316,1.001,0.986,0.966,0.964,1.014,0.602,1.194,0.004,-0.182,6.345,0.832,1.200,0.569,0.459,0.611,0.488,1.520,1.522,1.534,1.555,1.614,1.588,1.588,1.588,-0.396,-1.186,1.195,1.021,0.287,0.507,0.392,0.366,0.441,-3.895,-4.340,0.000,201.990,65.431
2010-06-10 13:00:00,1.768,1.097,0.259,3.083,0.259,0.116,0.577,-0.369,-0.107,1.672,6.911,-1.084,0.072,0.410,-0.449,-1.328,0.706,0.640,9.333,1.217,0.244,0.440,0.416,0.380,0.776,1.254,2.912,2.478,3.000,0.516,0.578,0.318,0.318,1.005,0.986,0.967,0.963,1.014,0.225,1.004,-0.003,-0.173,4.372,1.130,1.312,0.584,0.462,0.603,0.487,1.525,1.522,1.539,1.572,1.614,1.588,1.588,1.590,-0.126,-1.138,1.264,0.955,0.282,0.486,0.388,0.360,2.145,-5.745,-41.111,0.000,202.308,65.615
2010-06-10 13:30:00,1.762,1.092,0.258,3.073,0.258,0.217,0.564,-0.311,-0.168,1.782,6.040,-1.357,-0.004,0.241,-0.676,0.502,0.663,0.593,9.850,1.222,0.250,0.445,0.414,0.380,0.698,1.104,1.957,2.705,3.382,0.512,0.576,0.325,0.325,1.009,0.987,0.968,0.963,1.014,0.122,0.860,-0.011,-0.163,3.328,1.527,1.196,0.604,0.463,0.599,0.484,1.530,1.522,1.539,1.589,1.614,1.588,1.588,1.596,-0.259,0.891,1.257,0.884,0.223,0.383,0.339,0.338,-0.161,-3.925,-9.545,0.000,202.177,65.798
2010-06-10 14:00:00,1.766,1.096,0.259,3.080,0.259,0.354,0.679,-0.348,-0.078,1.796,5.465,-1.877,-0.015,0.125,-18.727,-0.448,0.734,0.575,10.427,1.227,0.243,0.448,0.412,0.379,0.703,1.263,1.440,3.023,4.000,0.509,0.573,0.314,0.314,1.013,0.988,0.968,0.962,1.013,0.166,0.765,-0.023,-0.155,2.764,1.161,1.139,0.601,0.472,0.590,0.482,1.527,1.522,1.548,1.584,1.614,1.588,1.588,1.597,-0.753,-0.012,1.518,0.862,0.181,0.351,0.336,0.358,-0.175,-7.442,-4.056,0.000,202.084,65.610
