datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2010-06-07 12:00:00,1.820,1.362,1.111,2.939,1.111,1.049,1.859,-0.060,-0.447,-3.047,-0.678,-2.341,1.080,0.381,0.812,0.184,1.301,0.065,-1.332,1.050,0.305,0.359,0.322,0.312,0.486,0.742,1.324,0.935,0.401,0.421,0.677,0.677,0.995,1.014,0.936,0.930,1.027,0.517,2.092,-0.048,-0.349,-0.979,1.123,1.148,0.781,0.681,0.757,0.596,1.177,1.193,1.193,1.218,1.233,1.233,1.222,1.226,1.101,1.016,1.938,0.648,0.261,0.379,0.339,0.330,2.906,1.840,2.481,0.000,202.756,68.986
2010-06-07 12:30:00,1.818,1.361,1.067,2.936,1.067,0.790,1.062,-0.045,-0.368,-2.740,-0.683,-1.997,-37.727,0.726,0.763,-0.454,1.038,0.077,-1.309,1.058,0.295,0.362,0.324,0.313,0.578,0.577,1.282,0.935,0.401,0.421,0.783,0.783,0.999,1.013,0.936,0.929,1.027,0.641,2.444,-0.040,-0.328,-0.979,1.113,1.075,0.761,0.689,0.756,0.596,1.177,1.195,1.211,1.221,1.233,1.233,1.224,1.227,1.067,-0.026,1.676,0.738,0.418,0.392,0.304,0.301,3.032,1.690,1.440,0.000,203.177,69.212
2010-06-07 13:00:00,1.815,1.361,1.068,2.931,1.068,0.714,0.895,-0.043,-0.392,-2.067,-0.689,-1.615,-1.491,1.627,0.787,1.048,0.916,0.083,-1.288,1.068,0.289,0.365,0.325,0.315,0.554,0.451,1.265,0.929,0.401,0.421,0.865,0.865,1.001,1.013,0.937,0.929,1.026,0.711,2.832,-0.033,-0.306,-0.965,1.048,1.407,0.735,0.699,0.756,0.596,1.177,1.195,1.213,1.224,1.233,1.237,1.224,1.229,1.119,8.368,1.620,0.692,0.342,0.411,0.316,0.312,3.205,1.564,1.340,0.000,203.307,69.365
2010-06-07 13:30:00,1.826,1.368,1.094,2.948,1.094,0.983,0.792,-0.124,-0.466,-2.194,-0.696,-1.437,-0.541,-0.837,0.763,2.078,0.895,-0.017,-1.269,1.078,0.238,0.367,0.325,0.316,0.573,0.363,1.256,0.926,0.400,0.420,0.908,0.908,1.004,1.013,0.938,0.928,1.026,0.666,3.083,-0.033,-0.293,-0.958,1.581,1.400,0.692,0.703,0.754,0.596,1.177,1.195,1.215,1.224,1.233,1.231,1.228,1.232,1.005,1.732,1.633,0.642,0.289,0.411,0.308,0.311,-0.472,1.079,0.758,0.000,202.794,68.779
2010-06-07 14:00:00,1.822,1.365,1.166,2.942,1.166,0.548,0.776,-0.105,-0.484,-2.212,-0.703,-1.391,-0.226,-0.362,1.134,2.996,0.869,-0.002,-1.250,1.087,0.236,0.369,0.325,0.317,0.588,0.402,1.227,0.927,0.399,0.419,0.955,0.955,1.007,1.013,0.938,0.928,1.025,0.819,2.905,-0.034,-0.281,-0.951,1.865,1.431,0.744,0.699,0.754,0.597,1.177,1.195,1.221,1.226,1.233,1.233,1.233,1.233,1.272,3.720,1.653,0.559,0.182,0.484,0.313,0.327,-1.980,2.184,2.987,0.000,202.635,68.869
2010-06-07 14:30:00,1.825,1.368,1.235,2.946,1.235,3.000,0.518,-0.093,-0.500,-2.586,-0.712,-1.477,-0.100,-0.222,0.301,26.826,0.742,0.011,-1.233,1.097,0.255,0.370,0.325,0.317,0.487,0.566,1.195,0.930,0.397,0.418,0.983,0.983,1.008,1.012,0.939,0.928,1.025,1.382,2.450,-0.035,-0.271,-0.957,2.184,1.543,0.795,0.714,0.760,0.596,1.177,1.195,1.221,1.231,1.233,1.228,1.232,1.232,0.330,-0.212,1.490,0.547,0.213,0.638,0.288,0.296,-1.632,2.188,2.148,0.000,202.700,68.807
2010-06-07 15:00:00,1.817,1.361,1.219,2.933,1.219,-0.374,0.499,-0.093,-0.441,-1.993,-0.723,-2.111,0.085,-0.168,0.201,0.766,0.666,0.013,-1.216,1.107,0.376,0.371,0.325,0.317,0.481,1.297,1.189,0.954,0.395,0.417,1.051,1.051,1.008,1.014,0.940,0.927,1.024,-0.307,1.737,-0.040,-0.271,-0.993,1.388,1.258,0.948,0.717,0.764,0.594,1.177,1.195,1.224,1.224,1.233,1.231,1.233,1.233,0.152,0.374,1.573,0.436,0.418,0.428,0.282,0.302,-0.097,0.736,0.768,0.000,202.962,69.205
2010-06-07 15:30:00,1.831,1.373,1.212,2.957,1.212,-0.097,0.382,-0.068,-0.373,-2.436,-0.734,-4.252,0.055,-0.130,-0.237,2.339,0.540,0.054,-1.201,1.117,0.377,0.374,0.325,0.317,0.596,4.259,1.193,0.993,0.393,0.416,1.163,1.163,1.006,1.015,0.941,0.926,1.023,-0.128,1.214,-0.043,-0.267,-1.023,0.985,1.231,1.002,0.719,0.763,0.590,1.177,1.195,1.224,1.226,1.233,1.232,1.233,1.233,-0.181,1.133,1.293,0.528,0.270,0.357,0.268,0.319,-0.543,1.600,2.368,0.000,203.289,68.752
2010-06-08 09:30:00,1.801,1.349,0.942,2.908,0.942,-0.500,0.367,-0.088,-0.221,-1.427,-0.740,-6.165,-0.579,-0.148,5.246,0.547,0.497,0.018,-1.195,1.121,0.325,0.376,0.325,0.317,0.564,4.442,1.193,0.996,0.392,0.415,1.198,1.198,1.005,1.016,0.942,0.926,1.022,-0.189,1.059,-0.044,-0.262,-1.015,0.790,1.145,0.981,0.718,0.764,0.590,1.177,1.211,1.215,1.215,1.233,1.233,1.233,1.233,16.552,0.730,1.066,0.327,0.338,0.469,0.396,0.374,-1.826,0.851,1.571,0.000,203.251,69.903
2010-06-08 10:00:00,1.814,1.359,1.031,2.928,1.031,0.536,0.395,-0.189,-0.335,-1.730,-0.755,-21.761,0.456,-0.066,-0.598,56.679,0.677,-0.106,-1.180,1.132,0.381,0.387,0.326,0.317,0.453,5.950,1.197,1.004,0.392,0.415,1.223,1.223,1.003,1.015,0.943,0.925,1.022,-0.189,0.792,-0.047,-0.254,-0.970,0.891,1.055,1.089,0.707,0.760,0.590,1.179,1.214,1.215,1.215,1.233,1.229,1.229,1.223,-0.559,-24.520,1.093,0.216,0.477,0.466,0.366,0.324,-0.970,0.471,0.520,0.000,201.439,68.803
2010-06-08 10:30:00,1.837,1.376,0.885,2.965,0.885,-0.007,0.390,-0.096,-0.344,-1.492,-0.775,5.276,0.594,0.244,-1.147,0.505,0.717,0.081,-1.167,1.142,0.414,0.395,0.326,0.317,0.457,10.714,1.200,1.011,0.393,0.415,1.287,1.287,1.001,1.015,0.943,0.924,1.020,0.073,0.633,-0.051,-0.253,-0.941,0.798,0.970,1.028,0.676,0.757,0.588,1.179,1.215,1.215,1.218,1.233,1.238,1.238,1.238,-0.966,0.829,1.027,0.408,0.541,0.399,0.326,0.307,-1.694,1.188,1.117,0.000,202.242,68.218
2010-06-08 11:00:00,1.843,1.381,0.888,2.974,0.888,0.182,0.354,-0.221,-0.374,-1.558,-0.797,2.265,0.368,0.506,-1.091,-0.588,0.668,-0.013,-1.155,1.152,0.411,0.406,0.324,0.316,0.451,-66.000,1.199,1.019,0.393,0.415,1.371,1.371,1.002,1.016,0.945,0.924,1.019,0.097,0.526,-0.056,-0.252,-0.901,0.675,0.917,1.012,0.668,0.761,0.586,1.179,1.215,1.215,1.226,1.233,1.240,1.240,1.240,-1.284,-0.407,0.959,0.501,0.468,0.448,0.325,0.310,-0.621,-5.328,6.175,0.000,201.831,67.863
2010-06-08 11:30:00,1.840,1.377,0.984,2.970,0.984,0.210,0.384,-0.309,-0.348,-1.788,-0.821,1.574,0.262,0.455,-0.718,-9.757,0.698,-0.081,-1.144,1.163,0.409,0.419,0.324,0.316,0.517,-5.533,1.234,1.027,0.393,0.415,1.431,1.431,1.002,1.017,0.947,0.924,1.019,0.115,0.451,-0.066,-0.250,-0.887,1.190,0.857,1.078,0.662,0.784,0.587,1.179,1.215,1.215,1.241,1.233,1.241,1.241,1.243,-0.953,-57.600,0.952,0.689,0.302,0.434,0.325,0.300,-0.445,-7.350,3.151,0.000,201.897,67.980
2010-06-08 12:00:00,1.845,1.383,1.086,2.978,1.086,0.259,0.430,-0.369,-0.316,-2.136,-0.844,1.231,0.236,0.452,-0.944,1.293,0.742,-0.159,-1.133,1.173,0.409,0.428,0.324,0.316,0.504,-2.066,1.278,1.036,0.393,0.415,1.488,1.488,1.001,1.019,0.947,0.923,1.018,0.145,0.408,-0.074,-0.244,-0.881,1.757,0.947,1.119,0.666,0.790,0.588,1.179,1.215,1.215,1.239,1.233,1.241,1.241,1.244,-1.252,1.217,0.974,0.648,0.332,0.439,0.339,0.327,0.211,-9.368,5.379,0.000,202.055,67.855
2010-06-08 12:30:00,1.856,1.388,1.102,2.995,1.102,0.154,0.353,-0.391,-0.308,-2.301,-0.869,1.032,0.143,0.332,-1.626,-5.889,0.623,0.293,-1.124,1.184,0.409,0.435,0.324,0.315,0.644,-0.918,1.329,1.045,0.392,0.414,1.530,1.530,1.004,1.019,0.949,0.923,1.018,0.169,0.379,-0.084,-0.241,-0.875,1.430,0.944,1.150,0.666,0.797,0.587,1.179,1.215,1.218,1.241,1.234,1.243,1.243,1.247,-3.259,-9.282,0.817,1.287,0.457,0.434,0.314,0.295,0.331,2.757,1.610,0.000,202.597,67.641
2010-06-08 13:00:00,1.864,1.397,1.061,3.007,1.061,0.105,0.347,-0.656,-0.287,-2.411,-0.896,0.870,0.001,0.230,-1.721,-4.199,0.622,-0.364,-1.115,1.195,0.416,0.440,0.324,0.315,0.713,-0.266,1.408,1.054,0.392,0.414,1.618,1.618,1.006,1.020,0.951,0.923,1.017,0.139,0.358,-0.097,-0.236,-0.876,0.820,0.926,1.143,0.652,0.801,0.587,1.179,1.215,1.229,1.248,1.239,1.249,1.249,1.253,-3.683,-2.089,0.910,1.184,0.623,0.442,0.320,0.306,0.483,2.497,1.491,0.000,202.822,67.442
2010-06-08 13:30:00,1.858,1.391,1.094,2.998,1.094,-0.021,0.407,-0.432,-0.314,-2.291,-0.924,0.771,-0.125,0.103,-1.185,1.086,0.712,-0.035,-1.108,1.205,0.426,0.444,0.325,0.314,0.737,0.098,1.517,1.073,0.391,0.413,1.696,1.696,1.007,1.020,0.951,0.923,1.016,0.077,0.343,-0.107,-0.229,-0.877,0.890,1.139,1.173,0.642,0.803,0.587,1.179,1.215,1.243,1.249,1.239,1.249,1.251,1.256,-1.948,1.615,0.931,0.946,0.462,0.466,0.315,0.306,1.144,1.991,0.997,0.000,202.850,67.656
2010-06-08 14:00:00,1.846,1.384,1.105,2.979,1.105,-0.083,0.465,-0.332,-0.337,-2.196,-0.952,0.700,-0.195,0.000,-0.816,0.008,0.755,-0.002,-1.101,1.216,0.416,0.448,0.325,0.314,0.688,0.349,1.657,1.093,0.390,0.413,1.763,1.763,1.008,1.020,0.952,0.923,1.016,0.067,0.333,-0.119,-0.221,-0.890,1.253,1.238,1.151,0.635,0.807,0.586,1.179,1.215,1.243,1.245,1.239,1.249,1.251,1.254,-1.480,-0.006,0.932,0.768,0.307,0.603,0.333,0.319,-0.257,9.161,4.775,0.000,202.794,68.066
2010-06-08 14:30:00,1.845,1.379,1.161,2.976,1.161,-0.931,0.359,-0.168,-0.237,-1.844,-0.976,0.635,-0.583,-0.125,-1.148,0.714,0.492,0.283,-1.094,1.227,0.401,0.450,0.327,0.314,0.789,0.412,1.935,1.137,0.389,0.412,1.935,1.935,1.007,1.021,0.954,0.923,1.015,-0.072,0.325,-0.127,-0.212,-0.879,1.315,1.234,1.138,0.643,0.811,0.587,1.179,1.216,1.242,1.242,1.239,1.249,1.252,1.254,-1.797,0.798,0.765,0.898,0.331,0.733,0.329,0.288,-0.219,9.946,3.120,0.000,203.588,68.409
2010-06-08 15:00:00,1.832,1.371,1.122,2.956,1.122,-0.261,0.511,-0.165,-0.238,-1.744,-0.999,0.584,2.056,-0.312,-0.578,0.415,0.756,0.195,-1.088,1.238,0.384,0.451,0.329,0.313,0.714,0.446,2.328,1.189,0.389,0.412,2.154,2.154,1.006,1.021,0.955,0.923,1.015,-0.615,0.319,-0.132,-0.198,-0.868,1.059,1.048,1.152,0.621,0.810,0.585,1.179,1.216,1.236,1.236,1.239,1.249,1.253,1.247,-0.718,0.425,0.961,0.783,0.370,0.412,0.302,0.290,0.396,2.797,1.156,0.000,203.242,68.756
2010-06-08 15:30:00,1.849,1.386,1.180,2.983,1.180,-0.139,0.445,-0.329,-0.286,-2.116,-1.019,0.539,1.000,-0.861,-0.261,1.891,0.613,0.245,-1.082,1.250,0.378,0.451,0.331,0.311,0.791,0.624,3.116,1.262,0.389,0.412,2.298,2.298,1.004,1.021,0.956,0.923,1.014,-0.540,0.320,-0.144,-0.193,-0.869,1.065,1.089,1.273,0.590,0.817,0.586,1.179,1.216,1.236,1.236,1.239,1.249,1.256,1.242,-0.385,-2.217,0.838,0.807,0.616,0.352,0.309,0.285,0.162,-7.526,5.957,0.000,203.466,68.218
2010-06-09 09:30:00,1.827,1.368,2.009,2.948,2.009,0.150,0.708,-0.111,-0.249,-2.255,-1.030,0.514,0.631,-3.194,-0.066,-0.998,0.971,0.301,-1.079,1.255,0.419,0.450,0.331,0.311,0.642,0.630,3.160,1.262,0.388,0.411,2.362,2.362,1.003,1.022,0.956,0.923,1.014,-0.139,0.326,-0.148,-0.193,-0.882,1.253,1.077,1.332,0.595,0.813,0.587,1.179,1.220,1.235,1.235,1.239,1.249,1.256,1.240,-0.030,-0.965,0.899,0.830,0.334,0.460,0.400,0.375,0.125,1.867,2.060,0.000,202.859,68.811
2010-06-09 10:00:00,1.833,1.373,1.876,2.957,1.876,-0.757,0.623,-0.060,-0.245,-2.486,-1.051,0.484,0.233,0.829,-0.026,-8.709,0.972,0.307,-1.074,1.266,0.412,0.449,0.331,0.311,0.508,0.634,3.344,1.291,0.389,0.411,2.449,2.449,0.999,1.023,0.957,0.922,1.013,0.016,0.342,-0.147,-0.191,-0.907,1.453,1.136,1.392,0.600,0.815,0.587,1.179,1.232,1.232,1.232,1.239,1.249,1.251,1.237,0.056,5.489,1.166,0.632,0.284,0.456,0.363,0.328,-0.384,1.672,0.912,0.000,202.196,68.386
2010-06-09 10:30:00,1.816,1.361,1.723,2.930,1.723,-0.140,0.681,-0.010,-0.241,-2.464,-1.081,0.469,-0.169,0.328,-0.027,-4.598,1.089,0.375,-1.069,1.278,0.404,0.448,0.331,0.311,0.466,0.633,3.552,1.318,0.390,0.412,2.348,2.348,0.997,1.022,0.958,0.922,1.011,-0.226,0.355,-0.143,-0.185,-0.933,1.122,1.003,1.485,0.612,0.809,0.588,1.179,1.232,1.232,1.230,1.239,1.251,1.242,1.234,0.110,13.189,1.143,0.713,0.472,0.381,0.323,0.310,-0.968,1.382,0.923,0.000,201.999,68.943
2010-06-09 11:00:00,1.819,1.362,1.429,2.934,1.429,0.282,0.637,0.036,-0.200,-2.456,-1.109,0.474,-0.248,0.146,-0.259,0.450,0.977,0.381,-1.065,1.289,0.377,0.445,0.331,0.312,0.513,0.635,3.567,1.357,0.390,0.412,1.901,1.901,0.995,1.021,0.959,0.921,1.011,0.245,0.371,-0.125,-0.177,-0.959,0.764,0.997,1.442,0.614,0.809,0.587,1.179,1.229,1.229,1.223,1.239,1.251,1.237,1.234,0.010,0.448,1.219,0.595,0.452,0.422,0.326,0.320,1.500,3.127,5.066,0.000,202.644,69.064
2010-06-09 11:30:00,1.802,1.350,1.089,2.906,1.089,0.178,0.820,0.050,-0.183,-2.077,-1.137,0.488,-0.079,-0.014,-0.281,0.697,1.164,0.372,-1.060,1.301,0.373,0.440,0.331,0.313,0.499,0.640,3.243,1.393,0.390,0.412,1.561,1.561,0.993,1.017,0.960,0.921,1.010,0.145,0.395,-0.096,-0.168,-0.980,0.440,0.947,1.278,0.606,0.804,0.584,1.179,1.219,1.218,1.214,1.239,1.251,1.235,1.229,0.201,0.854,1.288,0.667,0.370,0.391,0.326,0.308,0.682,2.809,3.031,0.000,202.644,69.735
2010-06-09 12:00:00,1.808,1.354,1.037,2.915,1.037,0.119,0.762,0.004,-0.193,-2.239,-1.164,0.506,-0.054,-0.111,0.000,-0.981,1.111,0.333,-1.056,1.313,0.376,0.436,0.331,0.313,0.490,0.655,2.958,1.429,0.389,0.411,1.359,1.359,0.992,1.016,0.960,0.921,1.009,0.119,0.415,-0.073,-0.161,-0.986,0.399,0.943,1.199,0.606,0.803,0.583,1.179,1.219,1.218,1.214,1.239,1.251,1.235,1.221,0.418,-0.859,1.241,0.604,0.354,0.400,0.339,0.326,-2.524,1.847,4.283,0.000,202.513,69.462
2010-06-09 12:30:00,1.812,1.359,0.996,2.923,0.996,0.018,0.678,0.011,-0.167,-2.200,-1.194,0.535,-0.057,-0.176,0.288,0.042,1.047,0.370,-1.052,1.325,0.381,0.432,0.331,0.312,0.526,0.681,2.704,1.482,0.388,0.410,1.200,1.200,0.991,1.014,0.960,0.920,1.009,0.090,0.436,-0.053,-0.154,-0.993,0.520,0.780,1.164,0.606,0.799,0.582,1.179,1.219,1.217,1.217,1.239,1.251,1.234,1.220,0.676,-0.024,1.195,0.667,0.279,0.392,0.321,0.286,-3.186,1.759,1.824,0.000,202.672,69.333
2010-06-09 13:00:00,1.824,1.366,0.965,2.942,0.965,-0.072,0.567,-0.010,-0.236,-2.321,-1.230,0.564,-0.071,-0.198,0.324,-0.034,0.932,0.369,-1.048,1.337,0.350,0.429,0.332,0.312,0.542,0.798,2.471,1.513,0.387,0.410,1.089,1.089,0.992,1.012,0.962,0.920,1.007,0.040,0.457,-0.037,-0.148,-0.993,0.583,0.641,1.163,0.607,0.794,0.581,1.179,1.219,1.214,1.219,1.239,1.249,1.234,1.229,0.616,-0.115,1.104,0.711,0.462,0.407,0.324,0.288,-12.057,1.389,1.406,0.000,202.579,68.846
2010-06-09 13:30:00,1.818,1.362,0.947,2.932,0.947,0.013,0.629,0.013,-0.199,-2.039,-1.265,0.599,-0.133,-0.124,-0.503,-0.570,0.976,0.386,-1.045,1.350,0.346,0.426,0.333,0.310,0.586,0.971,2.267,1.544,0.386,0.409,0.993,0.993,0.992,1.010,0.963,0.919,1.006,-0.016,0.478,-0.025,-0.144,-1.000,0.703,0.563,1.122,0.607,0.790,0.580,1.179,1.219,1.215,1.225,1.239,1.249,1.230,1.232,-0.077,-0.417,1.176,0.669,0.407,0.404,0.317,0.287,1.670,1.523,1.215,0.000,202.896,69.189
2010-06-09 14:00:00,1.833,1.373,0.933,2.955,0.933,0.338,0.512,0.064,-0.162,-2.293,-1.302,0.618,0.800,-0.068,-0.912,-3.136,0.792,0.651,-1.041,1.362,0.347,0.424,0.333,0.309,0.769,1.097,2.124,1.592,0.386,0.409,0.969,0.969,0.995,1.009,0.963,0.918,1.006,0.035,0.494,-0.010,-0.138,-1.007,0.748,0.566,1.094,0.608,0.791,0.580,1.179,1.219,1.218,1.227,1.239,1.240,1.231,1.232,-0.744,-4.645,0.919,0.828,0.324,0.537,0.319,0.296,-0.661,3.071,4.907,0.000,203.410,68.826
2010-06-09 14:30:00,1.798,1.348,0.695,2.899,0.695,-0.065,0.847,0.035,-0.098,-1.659,-1.331,0.674,0.467,0.060,2.851,0.459,1.069,0.519,-1.038,1.375,0.259,0.421,0.332,0.308,0.616,1.652,1.954,1.629,0.386,0.409,0.907,0.907,0.996,1.006,0.964,0.918,1.005,0.054,0.521,0.001,-0.130,-1.000,0.306,0.519,0.851,0.589,0.776,0.573,1.179,1.209,1.209,1.209,1.239,1.235,1.231,1.235,3.709,0.658,1.137,0.599,0.221,0.447,0.304,0.268,1.253,2.377,2.918,0.000,203.317,70.137
2010-06-09 15:00:00,1.800,1.348,0.697,2.903,0.697,0.092,0.781,0.039,-0.074,-1.873,-1.359,0.741,0.212,0.249,-6.243,0.131,0.995,0.483,-1.034,1.387,0.250,0.417,0.331,0.307,0.643,3.375,1.793,1.658,0.386,0.409,0.839,0.839,0.998,1.004,0.965,0.918,1.004,-0.008,0.552,0.008,-0.121,-1.006,0.332,0.558,0.833,0.587,0.774,0.573,1.179,1.209,1.209,1.209,1.239,1.235,1.232,1.231,-1.510,0.039,1.232,0.517,0.230,0.367,0.292,0.268,-0.619,1.378,1.547,0.000,203.541,70.117
2010-06-09 15:30:00,1.821,1.364,0.719,2.935,0.719,-0.033,0.588,0.026,-0.020,-3.083,-1.394,0.794,0.272,0.587,-0.531,-0.082,0.959,0.613,-1.031,1.400,0.240,0.416,0.331,0.308,0.702,7.348,1.655,1.705,0.386,0.408,0.803,0.803,0.999,1.003,0.966,0.918,1.004,-0.022,0.567,0.016,-0.108,-1.026,1.232,0.731,0.771,0.591,0.771,0.572,1.179,1.209,1.209,1.210,1.239,1.234,1.232,1.223,-0.044,0.032,1.245,0.675,0.378,0.326,0.296,0.289,2.099,2.105,5.929,0.000,203.382,69.287
2010-06-10 09:30:00,1.801,1.351,0.803,2.903,0.803,-0.229,0.752,0.071,-0.251,-11.715,-1.417,0.834,0.242,0.539,0.642,1.446,1.387,0.704,-1.029,1.407,0.251,0.415,0.330,0.307,0.521,7.435,1.658,1.705,0.385,0.408,0.766,0.766,0.999,1.002,0.966,0.918,1.003,-0.027,0.573,0.020,-0.108,-1.046,1.350,0.780,0.730,0.588,0.766,0.571,1.179,1.209,1.209,1.212,1.239,1.234,1.231,1.219,0.650,1.953,1.218,1.057,0.256,0.460,0.388,0.366,2.299,1.984,2.197,0.000,202.364,69.712
2010-06-10 10:00:00,1.821,1.366,0.911,2.936,0.911,-1.784,0.554,-0.011,-0.292,6.361,-1.481,0.854,-17.900,0.429,-0.028,1.715,1.191,1.141,-1.026,1.420,0.273,0.417,0.330,0.306,0.442,6.667,1.679,1.710,0.386,0.408,0.683,0.683,0.999,1.001,0.968,0.917,1.003,-0.272,0.565,0.025,-0.110,-1.141,1.431,0.897,0.698,0.598,0.758,0.570,1.175,1.209,1.209,1.213,1.239,1.232,1.227,1.227,0.087,1.526,1.054,1.981,0.273,0.495,0.368,0.329,1.714,1.794,1.050,0.000,201.345,68.584
2010-06-10 10:30:00,1.818,1.362,0.931,2.931,0.931,1.105,0.560,0.007,-0.273,6.098,-1.554,0.868,0.717,0.000,1.697,0.812,1.210,0.971,-1.023,1.434,0.259,0.418,0.330,0.306,0.448,6.467,1.707,1.724,0.387,0.409,0.622,0.622,0.999,0.999,0.968,0.917,1.002,-1.286,0.556,0.028,-0.109,-1.285,1.656,0.994,0.664,0.603,0.741,0.570,1.174,1.209,1.209,1.216,1.239,1.227,1.227,1.227,3.029,1.273,1.104,1.629,0.456,0.393,0.324,0.310,0.990,4.873,2.317,0.000,201.411,68.721
2010-06-10 11:00:00,1.818,1.362,0.971,2.930,0.971,1.593,0.570,0.014,-0.309,6.243,-1.628,0.856,0.760,-1.119,9.200,1.398,1.216,1.020,-1.020,1.447,0.264,0.419,0.330,0.306,0.389,4.375,1.788,1.773,0.388,0.409,0.562,0.562,0.998,0.999,0.970,0.917,1.002,67.000,0.549,0.027,-0.111,-1.437,1.831,1.133,0.671,0.605,0.731,0.573,1.174,1.209,1.209,1.221,1.239,1.227,1.227,1.226,-2.000,0.747,1.122,1.490,0.214,0.436,0.335,0.317,0.526,-13.326,-5.235,0.000,201.439,68.748
2010-06-10 11:30:00,1.820,1.361,1.042,2.933,1.042,0.588,0.553,-0.130,-0.373,4.980,-1.712,0.816,0.847,1.272,2.296,2.078,1.248,0.845,-1.018,1.461,0.266,0.421,0.332,0.305,0.339,3.211,1.884,1.840,0.390,0.410,0.505,0.505,1.000,0.999,0.970,0.917,1.001,0.838,0.537,0.022,-0.116,-1.620,2.462,1.522,0.728,0.612,0.723,0.572,1.173,1.209,1.212,1.221,1.239,1.227,1.227,1.227,5.103,4.069,1.176,1.399,0.207,0.411,0.337,0.304,0.706,-22.846,-13.640,0.000,200.897,68.495
2010-06-10 12:00:00,1.827,1.370,0.969,2.945,0.969,0.498,0.497,-0.241,-0.241,4.279,-1.810,0.765,0.651,0.872,1.862,0.262,1.125,1.144,-1.016,1.475,0.269,0.424,0.333,0.305,0.444,2.526,1.967,1.928,0.391,0.411,0.474,0.474,1.000,0.999,0.972,0.917,1.001,0.520,0.517,0.014,-0.117,-1.904,1.438,1.439,0.727,0.611,0.700,0.570,1.175,1.209,1.213,1.224,1.239,1.231,1.231,1.231,10.562,0.107,1.094,1.339,0.263,0.426,0.354,0.327,0.811,-56.778,-3.786,0.000,201.121,68.296
2010-06-10 12:30:00,1.861,1.396,0.954,2.999,0.954,0.144,0.368,-0.398,-0.085,3.173,-1.924,0.692,0.328,0.625,0.459,-1.349,0.851,2.035,-1.015,1.489,0.277,0.425,0.333,0.305,0.966,2.055,2.009,2.023,0.392,0.411,0.480,0.480,1.003,1.000,0.972,0.917,1.000,0.313,0.494,0.004,-0.117,-2.329,1.100,1.440,0.757,0.613,0.693,0.568,1.176,1.209,1.216,1.232,1.239,1.245,1.245,1.245,0.425,-1.644,1.095,1.295,0.317,0.407,0.317,0.287,0.899,3.000,4.426,0.000,201.990,67.352
2010-06-10 13:00:00,1.864,1.398,0.949,3.004,0.949,0.076,0.361,-0.578,-0.035,2.796,-2.050,0.631,0.098,0.439,0.462,-1.693,0.822,6.976,-1.014,1.503,0.295,0.427,0.334,0.305,1.361,1.656,2.074,2.148,0.392,0.410,0.508,0.508,1.004,1.000,0.973,0.917,1.000,0.177,0.473,-0.003,-0.111,-2.984,1.290,1.388,0.770,0.617,0.683,0.566,1.178,1.209,1.226,1.243,1.239,1.245,1.245,1.247,0.518,-1.151,1.121,1.822,0.434,0.422,0.329,0.288,2.324,2.000,3.162,0.000,202.308,67.352
2010-06-10 13:30:00,1.861,1.393,0.943,2.999,0.943,0.170,0.370,-0.506,-0.063,2.934,-2.180,0.580,-0.005,0.293,0.553,0.718,0.788,4.449,-1.013,1.517,0.297,0.427,0.335,0.305,1.219,1.371,2.142,2.285,0.391,0.410,0.536,0.536,1.007,1.000,0.975,0.917,0.999,0.112,0.453,-0.014,-0.103,-4.196,1.279,1.348,0.775,0.620,0.680,0.565,1.187,1.209,1.226,1.250,1.244,1.250,1.250,1.256,0.637,1.478,1.065,1.755,0.253,0.405,0.324,0.286,-0.321,2.258,2.143,0.000,202.177,67.422
2010-06-10 14:00:00,1.861,1.396,0.922,2.999,0.922,0.382,0.540,-0.496,-0.030,2.940,-2.300,0.552,-0.021,0.163,0.427,-0.331,0.953,2.771,-1.013,1.531,0.287,0.428,0.335,0.306,1.278,1.267,2.237,2.446,0.390,0.409,0.527,0.527,1.009,1.001,0.975,0.917,0.999,0.182,0.444,-0.031,-0.097,-6.633,1.098,1.251,0.746,0.642,0.672,0.563,1.200,1.209,1.229,1.247,1.244,1.250,1.250,1.257,0.396,-0.012,1.245,1.435,0.211,0.552,0.319,0.304,-0.360,16.853,-63.375,0.000,202.084,67.375
2010-06-10 14:30:00,1.851,1.386,0.926,2.983,0.926,0.211,0.295,-0.431,0.099,2.940,-2.350,0.509,-0.030,0.050,0.951,0.162,0.260,1.137,-1.013,1.546,0.364,0.426,0.334,0.305,1.099,1.337,2.368,2.614,0.389,0.409,0.538,0.538,1.010,1.003,0.976,0.916,0.998,0.221,0.431,-0.054,-0.092,-17.000,0.911,0.909,0.942,0.656,0.667,0.562,1.197,1.210,1.235,1.246,1.244,1.250,1.250,1.255,1.142,0.122,0.861,1.121,0.379,0.237,0.277,0.262,2.118,4.830,6.485,0.000,202.112,67.758
